,Pyruvate,,,,Lactate,,,,Alanine,,,,Glycine,,,,Valine,,,,Leucine,,,,Isoleucine,,,,Succinate 1,,,,Succinate 2,,,,Succinate 3,,,,Succinate 4,,,,Proline,,,,Fumarate 1,,,,Fumarate 2,,,,Fumarate 3,,,,Methionine,,,,Serine,,,,a-kg,,,,Threonine,,,,Phenylalanine,,,,Malate 1,,,,Malate 2,,,,Aspartate,,,,Glutamate,,,,Lysine,,,,Histidine,,,,Histidine,,,,Citrate 1,,,,Citrate 2,,,,Citrate 3,,,,Tyrosine,,,,
HF4_0,46434.0,868591.0,0.05345899278256395,,95543.0,322063.0,0.2966593492577539,,34931.0,375225.0,0.09309347724698515,,65402.0,370618.0,0.1764674138870751,,10631.0,302584.0,0.035134045422097665,,43671.0,349490.0,0.12495636498898395,,12879.0,317594.0,0.040551773648116775,,43489.0,10936.0,3.9766825164594,,8005.0,24751.0,0.3234212759080441,,779291.0,185046.0,4.2113366406190895,,83762.0,0.0,Infinity,,1087.0,211438.0,0.005140986955987098,,113905.0,48029.0,2.3715879989173207,,1346860.0,330907.0,4.070207037022486,,155755.0,0.0,Infinity,,16470.0,363142.0,0.04535415897913213,,41443.0,616827.0,0.06718739614186799,,12526.0,427534.0,0.029298254641736098,,15719.0,402994.0,0.03900554350685122,,10925.0,393621.0,0.02775512485360283,,101071.0,45234.0,2.2344033249325728,,113707.0,521838.0,0.21789712516144857,,15800.0,429828.0,0.03675888960235257,,76778.0,698009.0,0.10999571638761105,,262154.0,0.0,Infinity,,10201.0,221188.0,0.04611913847044143,,10201.0,221188.0,0.04611913847044143,,154990.0,63234.0,2.4510548122845304,,47295.0,516197.0,0.09162199702826634,,195969.0,0.0,Infinity,,6972.0,289183.0,0.024109301030835147,,
HF4_10,52536.0,986921.0,0.05323222426111107,,93069.0,380809.0,0.24439811033877876,,35128.0,497416.0,0.07062096916866366,,223031.0,482680.0,0.4620680367945637,,5375.0,373070.0,0.014407483850215777,,31363.0,439856.0,0.07130288094285403,,8557.0,402343.0,0.021267923140206244,,112258.0,27308.0,4.110810019042039,,17029.0,31930.0,0.5333228938302537,,934904.0,223250.0,4.187699888017917,,98694.0,0.0,Infinity,,1043.0,264483.0,0.00394354268516313,,300829.0,101093.0,2.975764889754978,,1482170.0,364109.0,4.070676638039708,,171741.0,0.0,Infinity,,16360.0,479474.0,0.03412072396000617,,35844.0,798736.0,0.04487590392820657,,27006.0,530733.0,0.0508843429747161,,8003.0,458237.0,0.01746476168445586,,6606.0,497921.0,0.013267164871535847,,386364.0,151993.0,2.5419854861737052,,150157.0,610608.0,0.24591390875979352,,142772.0,508329.0,0.2808653450816302,,448877.0,907525.0,0.4946166772265227,,35175.0,0.0,Infinity,,7412.0,625460.0,0.011850478048156556,,7412.0,625460.0,0.011850478048156556,,75227.0,30865.0,2.437291430422809,,30845.0,515061.0,0.05988611057719377,,196245.0,0.0,Infinity,,4410.0,415482.0,0.010614178231547937,,
HF4_5,24447.0,523955.0,0.046658587092402976,,57516.0,190226.0,0.3023561447961898,,16250.0,214277.0,0.07583641734763881,,27965.0,210656.0,0.13275197478353334,,3325.0,175033.0,0.018996417818354254,,17641.0,199531.0,0.08841232690659596,,4804.0,183380.0,0.026196968044497764,,51025.0,12428.0,4.105648535564853,,7746.0,15642.0,0.4952052167242041,,452330.0,108083.0,4.185024471933606,,47807.0,0.0,Infinity,,570.0,111197.0,0.005126037572956105,,177706.0,55990.0,3.1738881943204142,,702630.0,171576.0,4.095153168275283,,80410.0,0.0,Infinity,,7913.0,212446.0,0.037247112207337396,,15312.0,361138.0,0.04239930442102465,,14695.0,245955.0,0.059746701632412434,,4645.0,214945.0,0.021610179348205354,,3761.0,232717.0,0.01616126024312792,,223810.0,85040.0,2.6318203198494827,,80541.0,296480.0,0.27165744738262276,,90946.0,234655.0,0.38757324582898295,,246753.0,412387.0,0.5983530033681954,,27672.0,0.0,Infinity,,2638.0,196914.0,0.013396711254659395,,2638.0,196914.0,0.013396711254659395,,53694.0,21279.0,2.5233328633864374,,18819.0,274742.0,0.06849698990325469,,104007.0,0.0,Infinity,,2530.0,194479.0,0.01300911666555258,,
HF14_0,16556.0,153550.0,0.10782155649625529,,9861.0,23889.0,0.41278412658545777,,63.0,3.0,21.0,,15.0,0.0,Infinity,,2.0,0.0,Infinity,,27.0,78.0,0.34615384615384615,,0.0,0.0,NaN,,13024.0,3190.0,4.082758620689655,,1342.0,502.0,2.6733067729083664,,7081.0,1653.0,4.283726557773745,,745.0,0.0,Infinity,,45411.0,422.0,107.6090047393365,,6176.0,1689.0,3.6566015393724096,,18861.0,4634.0,4.070133793698749,,4048.0,0.0,Infinity,,110.0,0.0,Infinity,,413.0,0.0,Infinity,,76.0,1296.0,0.05864197530864197,,35.0,15.0,2.3333333333333335,,45.0,390.0,0.11538461538461539,,72.0,39.0,1.8461538461538463,,111.0,481.0,0.23076923076923078,,105.0,85.0,1.2352941176470589,,89.0,1.0,89.0,,8752.0,0.0,Infinity,,0.0,0.0,NaN,,32.0,522.0,0.06130268199233716,,481.0,377.0,1.2758620689655173,,385.0,250.0,1.54,,304.0,0.0,Infinity,,8.0,0.0,Infinity,,
HF14_10,32775.0,292451.0,0.11207005618035158,,24547.0,83189.0,0.29507507002127686,,40.0,2.0,20.0,,21.0,0.0,Infinity,,2.0,0.0,Infinity,,32.0,27.0,1.1851851851851851,,0.0,0.0,NaN,,7797.0,1828.0,4.2653172866520785,,918.0,654.0,1.4036697247706422,,16007.0,3995.0,4.006758448060075,,1748.0,0.0,Infinity,,155.0,0.0,Infinity,,5963.0,1847.0,3.2284786139685977,,26920.0,6480.0,4.154320987654321,,3182.0,0.0,Infinity,,141.0,0.0,Infinity,,0.0,0.0,NaN,,195.0,1873.0,0.10411105178857448,,21.0,24.0,0.875,,77.0,2195.0,0.03507972665148064,,42.0,38.0,1.105263157894737,,48.0,71.0,0.676056338028169,,41.0,64.0,0.640625,,7.0,1.0,7.0,,542.0,0.0,Infinity,,65.0,51.0,1.2745098039215685,,65.0,51.0,1.2745098039215685,,68.0,147.0,0.46258503401360546,,77.0,55.0,1.4,,272.0,0.0,Infinity,,52.0,12.0,4.333333333333333,,
HF14_5,60112.0,1241897.0,0.04840337000572511,,103805.0,482055.0,0.21533849871902583,,43386.0,628890.0,0.06898821733530507,,59291.0,584268.0,0.10147911574825251,,7931.0,479131.0,0.01655288428425629,,0.0,0.0,NaN,,13562.0,514565.0,0.026356242651560054,,447831.0,106202.0,4.216784994632869,,51142.0,44043.0,1.1611833889607883,,1198338.0,285997.0,4.1900369584296335,,126520.0,0.0,Infinity,,1801.0,414685.0,0.0043430555723018675,,339404.0,111093.0,3.055133986839855,,1799885.0,440768.0,4.083520128502976,,206031.0,0.0,Infinity,,3295.0,0.0,Infinity,,40345.0,950390.0,0.04245099380254422,,67319.0,499917.0,0.1346603536187007,,250.0,0.0,Infinity,,6997.0,504671.0,0.013864478046093396,,729094.0,268988.0,2.71050753193451,,235075.0,736887.0,0.31901092026321537,,163744.0,514684.0,0.31814472569576674,,1325662.0,1098289.0,1.2070247448531306,,7362.0,0.0,Infinity,,60.0,0.0,Infinity,,7144.0,544635.0,0.01311704168847026,,143198.0,55911.0,2.5611775858060133,,43153.0,539409.0,0.08000051908663,,204636.0,0.0,Infinity,,5780.0,476859.0,0.012120983351472867,,
HF5_0,50683.0,976336.0,0.05191143212992248,,80487.0,355338.0,0.2265082822552049,,69414.0,463587.0,0.1497324126862919,,98026.0,449704.0,0.2179789372565065,,21562.0,361219.0,0.059692319617738826,,0.0,0.0,NaN,,28460.0,383331.0,0.07424393018044458,,78642.0,19191.0,4.0978583711114585,,12614.0,29550.0,0.4268697123519459,,838997.0,201573.0,4.162248912304723,,89151.0,0.0,Infinity,,2260.0,303279.0,0.0074518842386053765,,58383.0,37428.0,1.5598749599230524,,1334988.0,328961.0,4.058195348384763,,157845.0,0.0,Infinity,,25821.0,421884.0,0.06120402764741019,,76448.0,718004.0,0.10647294444042095,,13573.0,287438.0,0.0472206180115364,,27350.0,430283.0,0.06356281795934304,,23229.0,452527.0,0.05133174374125743,,54881.0,24674.0,2.224244143632974,,109056.0,501773.0,0.2173413077228149,,20023.0,432660.0,0.046278833263994824,,121468.0,766331.0,0.1585059197657409,,171104.0,0.0,Infinity,,19497.0,302972.0,0.06435248141742471,,19497.0,302972.0,0.06435248141742471,,165024.0,66311.0,2.4886368777427577,,46760.0,434405.0,0.10764148663113915,,165062.0,0.0,Infinity,,14418.0,350387.0,0.04114878691275647,,
HF5_10,39259.0,944642.0,0.04155965963825449,,71694.0,361893.0,0.19810828062438346,,30917.0,467306.0,0.0661600749829876,,34241.0,420866.0,0.08135843712725666,,8427.0,352526.0,0.023904619801092684,,0.0,0.0,NaN,,12402.0,376692.0,0.03292344939632379,,101802.0,24971.0,4.076809098554323,,17684.0,31108.0,0.5684711328275684,,876792.0,209994.0,4.175319294836996,,93196.0,0.0,Infinity,,1370.0,265957.0,0.005151208654030539,,230507.0,79538.0,2.898073876637582,,1307104.0,319596.0,4.089863452608919,,152439.0,0.0,Infinity,,14119.0,426011.0,0.03314233670022605,,43817.0,695008.0,0.06304531746397164,,45080.0,323761.0,0.13923851235942564,,9628.0,364234.0,0.026433556449974468,,6721.0,435484.0,0.015433402834547309,,353183.0,132666.0,2.662196794958769,,132503.0,516274.0,0.2566524752360181,,88314.0,344884.0,0.2560687071595087,,630572.0,754263.0,0.8360107813852727,,8111.0,0.0,Infinity,,7829.0,457557.0,0.01711043651392067,,7829.0,457557.0,0.01711043651392067,,82255.0,32577.0,2.5249409092304385,,30419.0,386118.0,0.07878161598267887,,146715.0,0.0,Infinity,,4956.0,357496.0,0.013863092174457897,,
HF5_5,57699.0,1226880.0,0.04702904929577465,,103777.0,465952.0,0.22272036604628803,,49772.0,592875.0,0.08395024246257643,,61091.0,539355.0,0.11326677234845324,,13209.0,454736.0,0.029047623236339328,,0.0,0.0,NaN,,16684.0,485852.0,0.034339675456723444,,125932.0,30275.0,4.159603633360859,,19174.0,36784.0,0.5212592431491953,,1118755.0,267401.0,4.183810082983983,,121769.0,0.0,Infinity,,3318.0,374025.0,0.008871064768397835,,375798.0,120317.0,3.123399020919737,,1958850.0,479285.0,4.087025465015596,,224772.0,0.0,Infinity,,19348.0,540890.0,0.0357706742590915,,43966.0,888490.0,0.049483955925221444,,42400.0,474026.0,0.08944657044128382,,15688.0,550384.0,0.028503735573708538,,10154.0,580935.0,0.017478719650219042,,489765.0,178997.0,2.7361631759191494,,162647.0,669958.0,0.24277193495711671,,182212.0,494856.0,0.36821216677174773,,760469.0,974427.0,0.7804268559881858,,11430.0,0.0,Infinity,,7707.0,487239.0,0.0158176993220986,,7707.0,487239.0,0.0158176993220986,,115678.0,45529.0,2.5407542445474314,,36055.0,523564.0,0.06886455142064772,,197286.0,0.0,Infinity,,6581.0,431224.0,0.015261209951208653,,
HF15_0,34371.0,901630.0,0.03812095870811752,,89259.0,334647.0,0.26672583349021506,,43789.0,443878.0,0.09865098067487012,,69604.0,428435.0,0.1624610501009488,,14606.0,340259.0,0.042926123923246705,,55932.0,401359.0,0.13935653616836796,,17155.0,364573.0,0.04705504796021647,,86647.0,21251.0,4.07731400875253,,12866.0,26353.0,0.488217660228437,,802995.0,192245.0,4.176935681032017,,84382.0,0.0,Infinity,,2171.0,312300.0,0.006951649055395453,,35775.0,27733.0,1.2899794468683519,,1220790.0,299121.0,4.081258086192544,,144566.0,0.0,Infinity,,18354.0,390697.0,0.04697758109225308,,53227.0,666650.0,0.07984249606240156,,25533.0,283972.0,0.08991379431774964,,15734.0,328173.0,0.04794422454010537,,14071.0,417385.0,0.03371228002922961,,63068.0,26172.0,2.409750878801773,,95455.0,490230.0,0.19471472574097873,,12160.0,377567.0,0.032206204461724675,,120253.0,686044.0,0.17528467561847344,,168775.0,0.0,Infinity,,13628.0,292870.0,0.046532591252091374,,13628.0,292870.0,0.046532591252091374,,126220.0,50955.0,2.477087626336964,,37745.0,436410.0,0.08648976879539882,,166464.0,0.0,Infinity,,8660.0,300680.0,0.02880138353066383,,
HF15_10,22537.0,865770.0,0.026031163010961342,,58126.0,352218.0,0.16502847668205486,,25064.0,456138.0,0.054948283194998004,,16118.0,415271.0,0.038813208723941714,,5468.0,347422.0,0.015738784532931132,,29565.0,396920.0,0.07448604252746145,,6128.0,372612.0,0.01644606185522742,,118043.0,28753.0,4.105415087121344,,17858.0,29658.0,0.6021309596061771,,859150.0,207102.0,4.148438933472395,,91381.0,0.0,Infinity,,1212.0,299524.0,0.00404642032024145,,308623.0,95974.0,3.2156938337466396,,1360182.0,330259.0,4.118531213381013,,154468.0,0.0,Infinity,,11155.0,408344.0,0.027317653742922634,,21826.0,654677.0,0.03333857764974178,,76205.0,353508.0,0.21556796451565452,,5066.0,280534.0,0.018058417161556175,,4493.0,436160.0,0.010301265590608951,,512864.0,185924.0,2.7584604462038254,,155567.0,522854.0,0.2975343021187559,,113408.0,351062.0,0.32304265343443606,,1014494.0,775017.0,1.3089958026727155,,6188.0,0.0,Infinity,,6060.0,653044.0,0.009279619749970906,,6060.0,653044.0,0.009279619749970906,,71135.0,28454.0,2.5,,26846.0,449213.0,0.05976229539216363,,170175.0,0.0,Infinity,,3293.0,360070.0,0.009145443941455828,,
HF15_5,30297.0,897314.0,0.03376410041523926,,58902.0,362560.0,0.16246138570167695,,27541.0,462502.0,0.05954785060388928,,17078.0,420619.0,0.04060206505174516,,6547.0,350069.0,0.018702027314615118,,24402.0,404243.0,0.06036468163950891,,6721.0,374672.0,0.017938356749370117,,146556.0,35510.0,4.127175443537032,,21352.0,31177.0,0.6848638419347596,,867353.0,210040.0,4.129465816035041,,92116.0,0.0,Infinity,,1068.0,263345.0,0.00405551652774877,,388284.0,119427.0,3.251224597452837,,1451742.0,353718.0,4.104235577493935,,166661.0,0.0,Infinity,,11294.0,422834.0,0.026710245628308035,,27169.0,680800.0,0.039907461809635725,,248192.0,127036.0,1.9537139078686356,,6601.0,302941.0,0.021789721430905688,,4944.0,451864.0,0.010941345183506541,,772235.0,281428.0,2.743987805051381,,241684.0,572589.0,0.42208984105527697,,92085.0,290974.0,0.31647157477987725,,1276596.0,751650.0,1.698391538615047,,7909.0,0.0,Infinity,,6719.0,623904.0,0.01076928501820793,,6719.0,623904.0,0.01076928501820793,,75502.0,30121.0,2.5066232860794795,,30582.0,522505.0,0.05852958344896221,,198942.0,0.0,Infinity,,3742.0,363093.0,0.010305899590463049,,
HF6_0,41460.0,890436.0,0.04656145977925421,,65473.0,365183.0,0.1792881924952695,,57871.0,484521.0,0.11943961149258753,,63520.0,467794.0,0.1357862648943766,,20928.0,372074.0,0.05624687562151615,,80069.0,438059.0,0.18278131484571714,,27677.0,397103.0,0.06969728256900602,,55395.0,14015.0,3.952550838387442,,10184.0,29565.0,0.34446135633350244,,874774.0,211254.0,4.140863604949492,,93089.0,0.0,Infinity,,1965.0,311760.0,0.00630292532717475,,55324.0,39966.0,1.384276635139869,,1636163.0,402393.0,4.066082163457118,,190904.0,0.0,Infinity,,25794.0,434968.0,0.05930091409023192,,66982.0,733890.0,0.09126980882693592,,14741.0,402640.0,0.036610868269421816,,22228.0,358426.0,0.0620155903868581,,20045.0,462266.0,0.04336247961130604,,61309.0,28366.0,2.161355143481633,,116073.0,550107.0,0.21100076894131506,,17490.0,467327.0,0.03742561418450036,,133283.0,789252.0,0.16887255274614446,,298699.0,0.0,Infinity,,12466.0,218271.0,0.057112488603616604,,497.0,0.0,Infinity,,213304.0,85575.0,2.492597137014315,,61857.0,590145.0,0.10481661286632946,,224694.0,0.0,Infinity,,12313.0,332635.0,0.03701654967156192,,
HF6_10,33279.0,954802.0,0.034854346765088466,,78982.0,394096.0,0.20041309731638993,,30609.0,516709.0,0.059238372081771365,,43430.0,475601.0,0.09131604012607207,,9488.0,392815.0,0.02415386377811438,,30854.0,457351.0,0.06746240852211977,,11862.0,421628.0,0.028133805155255345,,93842.0,23043.0,4.0724732022740096,,17536.0,33245.0,0.5274778162129643,,971017.0,234239.0,4.145411310669871,,103539.0,0.0,Infinity,,1628.0,327604.0,0.004969414292865777,,202761.0,78039.0,2.598200899550225,,1538715.0,379966.0,4.049612333735124,,180859.0,0.0,Infinity,,13887.0,479233.0,0.028977553716042093,,39593.0,764868.0,0.05176448746711851,,90060.0,317800.0,0.2833857772183763,,8666.0,334769.0,0.02588650681514716,,6634.0,506150.0,0.013106786525733478,,381035.0,145743.0,2.6144308817576145,,154940.0,592399.0,0.26154669403560776,,45847.0,392103.0,0.11692590977370741,,664984.0,849977.0,0.7823552872607141,,7842.0,0.0,Infinity,,615.0,0.0,Infinity,,9145.0,619328.0,0.014766004443525885,,68012.0,27598.0,2.4643814769186174,,28086.0,488440.0,0.057501433134059456,,185839.0,0.0,Infinity,,5011.0,399709.0,0.012536620391334696,,
HF6_5,24600.0,873558.0,0.028160694538885797,,69960.0,364045.0,0.19217404441758573,,22545.0,476414.0,0.047322286918520445,,405635.0,446875.0,0.9077146853146854,,8701.0,362985.0,0.02397068749397358,,31809.0,414526.0,0.07673583804152212,,12316.0,385126.0,0.03197914448777803,,103445.0,25616.0,4.03829637726421,,16554.0,30371.0,0.5450594316947087,,899622.0,216974.0,4.146220284458046,,95266.0,0.0,Infinity,,860.0,284296.0,0.003025016180319104,,232188.0,78678.0,2.9511172119270954,,1391075.0,339658.0,4.095516666764804,,161211.0,0.0,Infinity,,16897.0,440077.0,0.03839555350540928,,28989.0,697055.0,0.0415878230555695,,62006.0,386067.0,0.16060942789723026,,6460.0,270979.0,0.023839485716605345,,6976.0,472272.0,0.014771148829488092,,404419.0,148110.0,2.73053136182567,,145582.0,538540.0,0.27032718089649793,,82603.0,378820.0,0.21805342906921493,,790276.0,807539.0,0.978622704290443,,12223.0,0.0,Infinity,,7888.0,617712.0,0.012769704975781594,,7888.0,617712.0,0.012769704975781594,,84219.0,33392.0,2.5221310493531384,,28702.0,446491.0,0.06428349059667496,,169478.0,0.0,Infinity,,4997.0,368064.0,0.013576443227264824,,
HF16_0,58887.0,990877.0,0.059429172339250984,,86281.0,419008.0,0.2059173094547121,,52420.0,537795.0,0.09747208508818415,,60717.0,511729.0,0.11865069206552686,,13972.0,413227.0,0.033811924196628006,,63824.0,482506.0,0.13227607532341568,,15804.0,437957.0,0.03608573444424909,,58191.0,14824.0,3.92545871559633,,10899.0,33052.0,0.3297531163015854,,982807.0,233808.0,4.20347892287689,,102365.0,0.0,Infinity,,1231.0,345993.0,0.0035578754483472207,,52290.0,39805.0,1.3136540635598544,,1594743.0,393699.0,4.05066561002187,,186267.0,0.0,Infinity,,20765.0,455436.0,0.045593672876101145,,49433.0,793607.0,0.062289017107964015,,15251.0,451855.0,0.03375197795753063,,15039.0,425716.0,0.03532636781328397,,15039.0,482304.0,0.031181578423566877,,70839.0,39236.0,1.8054592720970537,,141594.0,616739.0,0.22958496219632615,,14275.0,458723.0,0.031118997739376486,,87908.0,737554.0,0.11918856110874594,,416812.0,0.0,Infinity,,9041.0,183502.0,0.0492692177741932,,373.0,0.0,Infinity,,195986.0,79321.0,2.4707958800317695,,58301.0,554708.0,0.105102143830628,,211728.0,0.0,Infinity,,6636.0,257438.0,0.025777080306714627,,
HF16_10,22668.0,559599.0,0.04050757774763715,,40411.0,229559.0,0.1760375328346961,,20637.0,282769.0,0.07298183322782907,,83696.0,265954.0,0.3147010385254593,,3948.0,220540.0,0.017901514464496237,,23729.0,254768.0,0.09313964077121145,,6943.0,236466.0,0.029361514974668664,,58036.0,14559.0,3.986262792774229,,9078.0,18335.0,0.49511862557949277,,559563.0,134446.0,4.161990687711051,,59340.0,0.0,Infinity,,751.0,155317.0,0.004835272378426058,,189896.0,60867.0,3.1198514794552055,,981783.0,237595.0,4.132170289778825,,111067.0,0.0,Infinity,,9974.0,270294.0,0.03690056013082051,,20883.0,447313.0,0.04668543055980935,,22649.0,269660.0,0.08399095156864199,,3788.0,175629.0,0.02156819204117771,,5512.0,290824.0,0.01895304376530135,,255570.0,93951.0,2.7202477887409393,,84034.0,347573.0,0.24177367056704635,,105676.0,271408.0,0.3893621411306962,,432109.0,511748.0,0.8443784831596801,,5745.0,0.0,Infinity,,4743.0,393002.0,0.01206864087205663,,4743.0,393002.0,0.01206864087205663,,52896.0,21109.0,2.5058505850585058,,18902.0,299054.0,0.0632059761782153,,112875.0,0.0,Infinity,,3283.0,238128.0,0.013786702949674125,,
HF16_5,46351.0,831071.0,0.055772611485661275,,73351.0,352498.0,0.2080891239099229,,31796.0,452437.0,0.07027718776315818,,345619.0,434114.0,0.7961480164196502,,7437.0,344150.0,0.021609763184657852,,39105.0,400637.0,0.09760706075574647,,11357.0,370365.0,0.03066434463299718,,87206.0,22309.0,3.909005334170066,,14753.0,29319.0,0.5031890582898462,,860777.0,207190.0,4.154529658767315,,90560.0,0.0,Infinity,,1236.0,277721.0,0.004450509684179447,,214728.0,78277.0,2.743181266527843,,1431255.0,351448.0,4.072451685597869,,166551.0,0.0,Infinity,,16135.0,425441.0,0.037925352751615383,,33839.0,676368.0,0.05003045679275187,,33188.0,442220.0,0.0750486183347655,,6676.0,267677.0,0.02494050665540932,,9368.0,458459.0,0.020433670186428884,,348707.0,133257.0,2.6168006183540076,,131330.0,532257.0,0.24674170560462333,,97435.0,390590.0,0.24945595125323228,,558763.0,774277.0,0.7216577529747106,,13713.0,0.0,Infinity,,9865.0,654771.0,0.015066336169439391,,9865.0,654771.0,0.015066336169439391,,97339.0,38682.0,2.5163900522206712,,32703.0,440181.0,0.07429443796983513,,167585.0,0.0,Infinity,,5242.0,354340.0,0.014793700965174692,,
HF17_0,32940.0,817652.0,0.04028608747975911,,69765.0,338866.0,0.20587783961802011,,51174.0,446139.0,0.11470416170744992,,119942.0,431338.0,0.2780696344861802,,16234.0,339364.0,0.0478365412948928,,59598.0,397111.0,0.15007894518157391,,19994.0,360844.0,0.05540898560042567,,27173.0,7115.0,3.819114546732256,,6691.0,25246.0,0.26503208429058067,,803404.0,192707.0,4.169044196630117,,85228.0,0.0,Infinity,,1638.0,282784.0,0.005792406925427181,,31344.0,28191.0,1.111844205597531,,1431126.0,351911.0,4.0667270986130015,,164869.0,0.0,Infinity,,21128.0,392107.0,0.05388325125539713,,61133.0,676938.0,0.09030812275274841,,8849.0,464917.0,0.019033504905176624,,20431.0,375565.0,0.05440070294090237,,17223.0,417958.0,0.0412074897477737,,34117.0,16170.0,2.109894867037724,,92924.0,523845.0,0.17738834960723115,,20691.0,448653.0,0.04611804668641467,,120373.0,718421.0,0.16755217344704568,,232378.0,0.0,Infinity,,17933.0,366655.0,0.048909738037119364,,17933.0,366655.0,0.048909738037119364,,122297.0,49455.0,2.472894550601557,,43235.0,595919.0,0.07255180653746567,,227315.0,0.0,Infinity,,9999.0,281927.0,0.035466627885942105,,
